:START_ID(Customer),:END_ID(Film),rentalDate,:TYPE
572,272,2005-05-28 08:39:02.000,WATCHED
463,140,2005-05-28 08:53:02.000,WATCHED
77,206,2005-05-28 08:54:06.000,WATCHED
102,744,2005-05-28 09:01:21.000,WATCHED
324,11,2005-05-28 09:10:49.000,WATCHED
282,651,2005-05-28 09:12:09.000,WATCHED
288,327,2005-05-28 09:26:31.000,WATCHED
253,944,2005-05-28 09:51:39.000,WATCHED
184,728,2005-05-28 09:56:20.000,WATCHED
155,483,2005-05-28 09:57:36.000,WATCHED
56,989,2005-05-28 10:12:41.000,WATCHED
21,249,2005-05-28 10:15:04.000,WATCHED
516,924,2005-05-28 10:17:41.000,WATCHED
337,414,2005-05-28 10:30:13.000,WATCHED
1,875,2005-05-28 10:35:23.000,WATCHED
76,849,2005-05-28 10:44:28.000,WATCHED
142,973,2005-05-28 10:56:09.000,WATCHED
588,407,2005-05-28 10:56:10.000,WATCHED
6,83,2005-05-28 11:09:14.000,WATCHED
173,645,2005-05-28 11:15:48.000,WATCHED
181,763,2005-05-28 11:19:23.000,WATCHED
17,770,2005-05-28 11:19:53.000,WATCHED
186,303,2005-05-28 11:20:29.000,WATCHED
198,1000,2005-05-28 11:33:46.000,WATCHED
386,588,2005-05-28 11:48:55.000,WATCHED
69,398,2005-05-28 11:49:00.000,WATCHED
490,775,2005-05-28 11:50:45.000,WATCHED
77,200,2005-05-28 12:03:00.000,WATCHED
64,309,2005-05-28 12:05:33.000,WATCHED
89,19,2005-05-28 12:08:37.000,WATCHED
308,920,2005-05-28 12:27:50.000,WATCHED
462,104,2005-05-28 13:06:50.000,WATCHED
19,83,2005-05-28 13:11:04.000,WATCHED
244,139,2005-05-28 13:21:08.000,WATCHED
16,393,2005-05-28 13:33:23.000,WATCHED
538,608,2005-05-28 13:41:56.000,WATCHED
294,130,2005-05-28 13:59:54.000,WATCHED
589,179,2005-05-28 14:00:03.000,WATCHED
249,976,2005-05-28 14:01:02.000,WATCHED
159,130,2005-05-28 14:04:50.000,WATCHED
393,898,2005-05-28 14:05:57.000,WATCHED
332,344,2005-05-28 14:08:19.000,WATCHED
429,708,2005-05-28 14:08:22.000,WATCHED
590,287,2005-05-28 14:15:54.000,WATCHED
537,715,2005-05-28 14:27:51.000,WATCHED
426,348,2005-05-28 14:37:07.000,WATCHED
501,920,2005-05-28 14:39:10.000,WATCHED
299,768,2005-05-28 14:48:39.000,WATCHED
554,561,2005-05-28 15:02:41.000,WATCHED
494,925,2005-05-28 15:03:44.000,WATCHED
150,646,2005-05-28 15:04:02.000,WATCHED
500,795,2005-05-28 15:15:25.000,WATCHED
580,273,2005-05-28 15:18:18.000,WATCHED
161,471,2005-05-28 15:24:54.000,WATCHED
595,60,2005-05-28 15:27:22.000,WATCHED
307,63,2005-05-28 15:33:28.000,WATCHED
533,745,2005-05-28 15:35:52.000,WATCHED
471,220,2005-05-28 15:45:39.000,WATCHED
372,900,2005-05-28 15:49:14.000,WATCHED
248,972,2005-05-28 15:50:07.000,WATCHED
407,544,2005-05-28 15:52:26.000,WATCHED
321,533,2005-05-28 15:54:45.000,WATCHED
239,253,2005-05-28 15:58:12.000,WATCHED
109,514,2005-05-28 15:58:22.000,WATCHED
495,271,2005-05-28 16:01:28.000,WATCHED
569,800,2005-05-28 16:13:22.000,WATCHED
596,634,2005-05-28 16:35:46.000,WATCHED
584,100,2005-05-28 16:58:09.000,WATCHED
241,93,2005-05-28 17:04:43.000,WATCHED
173,552,2005-05-28 17:05:46.000,WATCHED
94,334,2005-05-28 17:19:15.000,WATCHED
417,277,2005-05-28 17:24:51.000,WATCHED
503,539,2005-05-28 17:36:32.000,WATCHED
442,284,2005-05-28 17:37:50.000,WATCHED
360,11,2005-05-28 17:37:59.000,WATCHED
428,577,2005-05-28 17:40:35.000,WATCHED
42,360,2005-05-28 17:46:57.000,WATCHED
239,916,2005-05-28 17:47:58.000,WATCHED
250,347,2005-05-28 18:14:29.000,WATCHED
372,589,2005-05-28 18:24:43.000,WATCHED
198,914,2005-05-28 18:25:02.000,WATCHED
465,110,2005-05-28 18:43:26.000,WATCHED
396,776,2005-05-28 18:45:47.000,WATCHED
157,28,2005-05-28 18:49:12.000,WATCHED
240,682,2005-05-28 18:52:11.000,WATCHED
316,938,2005-05-28 18:59:12.000,WATCHED
505,687,2005-05-28 19:14:09.000,WATCHED
185,417,2005-05-28 19:16:14.000,WATCHED
569,753,2005-05-28 19:22:52.000,WATCHED
253,762,2005-05-28 19:25:54.000,WATCHED
197,387,2005-05-28 19:35:45.000,WATCHED
281,958,2005-05-28 19:45:40.000,WATCHED
266,162,2005-05-28 19:46:50.000,WATCHED
43,267,2005-05-28 20:08:47.000,WATCHED
327,25,2005-05-28 20:12:20.000,WATCHED
23,502,2005-05-28 20:15:30.000,WATCHED
287,73,2005-05-28 20:16:20.000,WATCHED
437,624,2005-05-28 20:18:24.000,WATCHED
65,186,2005-05-28 20:23:09.000,WATCHED
103,708,2005-05-28 20:23:23.000,WATCHED
207,303,2005-05-28 20:27:53.000,WATCHED
578,309,2005-05-28 20:53:31.000,WATCHED
51,486,2005-05-28 21:01:25.000,WATCHED
166,650,2005-05-28 21:09:31.000,WATCHED
176,870,2005-05-28 21:23:02.000,WATCHED
523,18,2005-05-28 21:31:08.000,WATCHED
415,227,2005-05-28 21:38:39.000,WATCHED
437,676,2005-05-28 21:48:51.000,WATCHED
596,174,2005-05-28 21:49:02.000,WATCHED
484,772,2005-05-28 21:54:45.000,WATCHED
313,804,2005-05-28 22:03:25.000,WATCHED
201,51,2005-05-28 22:04:03.000,WATCHED
14,230,2005-05-28 22:04:30.000,WATCHED
306,152,2005-05-28 22:05:29.000,WATCHED
468,383,2005-05-28 22:07:30.000,WATCHED
87,254,2005-05-28 22:11:35.000,WATCHED
338,282,2005-05-28 22:22:44.000,WATCHED
490,506,2005-05-28 22:27:51.000,WATCHED
194,995,2005-05-28 23:00:08.000,WATCHED
269,818,2005-05-28 23:15:48.000,WATCHED
526,201,2005-05-28 23:24:57.000,WATCHED
482,901,2005-05-28 23:27:26.000,WATCHED
531,735,2005-05-28 23:39:44.000,WATCHED
148,694,2005-05-28 23:53:18.000,WATCHED
197,443,2005-05-29 00:09:48.000,WATCHED
461,711,2005-05-29 00:13:15.000,WATCHED
172,304,2005-05-29 00:17:51.000,WATCHED
411,532,2005-05-29 00:27:10.000,WATCHED
250,377,2005-05-29 00:32:09.000,WATCHED
162,898,2005-05-29 00:45:24.000,WATCHED
571,162,2005-05-29 00:46:53.000,WATCHED
85,580,2005-05-29 00:54:53.000,WATCHED
433,879,2005-05-29 01:01:26.000,WATCHED
18,174,2005-05-29 01:32:10.000,WATCHED
190,138,2005-05-29 01:42:31.000,WATCHED
399,129,2005-05-29 01:49:43.000,WATCHED
528,930,2005-05-29 01:50:53.000,WATCHED
19,450,2005-05-29 01:59:10.000,WATCHED
387,861,2005-05-29 02:04:04.000,WATCHED
109,309,2005-05-29 02:10:52.000,WATCHED
246,26,2005-05-29 02:11:44.000,WATCHED
117,111,2005-05-29 02:18:54.000,WATCHED
112,82,2005-05-29 02:26:27.000,WATCHED
475,560,2005-05-29 02:27:30.000,WATCHED
269,249,2005-05-29 02:29:36.000,WATCHED
330,576,2005-05-29 02:44:43.000,WATCHED
257,616,2005-05-29 02:48:52.000,WATCHED
60,493,2005-05-29 03:05:49.000,WATCHED
252,179,2005-05-29 03:18:19.000,WATCHED
127,688,2005-05-29 03:23:47.000,WATCHED
479,537,2005-05-29 03:48:01.000,WATCHED
518,43,2005-05-29 03:48:36.000,WATCHED
215,1000,2005-05-29 03:49:03.000,WATCHED
313,912,2005-05-29 04:02:24.000,WATCHED
507,800,2005-05-29 04:10:17.000,WATCHED
452,437,2005-05-29 04:15:21.000,WATCHED
545,442,2005-05-29 04:22:41.000,WATCHED
36,17,2005-05-29 04:35:29.000,WATCHED
412,303,2005-05-29 04:37:44.000,WATCHED
498,378,2005-05-29 04:52:23.000,WATCHED
245,59,2005-05-29 05:16:05.000,WATCHED
480,806,2005-05-29 05:17:30.000,WATCHED
44,247,2005-05-29 05:28:47.000,WATCHED
259,991,2005-05-29 05:30:31.000,WATCHED
309,747,2005-05-29 05:34:44.000,WATCHED
416,825,2005-05-29 05:53:23.000,WATCHED
245,891,2005-05-29 06:03:41.000,WATCHED
452,206,2005-05-29 06:05:29.000,WATCHED
484,356,2005-05-29 06:08:15.000,WATCHED
551,55,2005-05-29 06:12:38.000,WATCHED
323,368,2005-05-29 06:35:13.000,WATCHED
197,761,2005-05-29 07:00:59.000,WATCHED
5,896,2005-05-29 07:25:16.000,WATCHED
447,555,2005-05-29 07:32:51.000,WATCHED
363,647,2005-05-29 07:35:21.000,WATCHED
538,678,2005-05-29 07:38:52.000,WATCHED
454,749,2005-05-29 08:08:13.000,WATCHED
276,807,2005-05-29 08:10:07.000,WATCHED
589,167,2005-05-29 08:11:31.000,WATCHED
256,494,2005-05-29 08:20:08.000,WATCHED
84,263,2005-05-29 08:28:18.000,WATCHED
89,131,2005-05-29 08:30:36.000,WATCHED
495,700,2005-05-29 08:35:49.000,WATCHED
483,61,2005-05-29 08:36:30.000,WATCHED
548,555,2005-05-29 08:39:02.000,WATCHED
420,814,2005-05-29 09:13:08.000,WATCHED
152,127,2005-05-29 09:22:57.000,WATCHED
130,930,2005-05-29 09:25:10.000,WATCHED
291,434,2005-05-29 09:26:34.000,WATCHED
7,615,2005-05-29 09:27:00.000,WATCHED
375,253,2005-05-29 09:33:33.000,WATCHED
269,159,2005-05-29 09:41:40.000,WATCHED
53,595,2005-05-29 09:55:43.000,WATCHED
126,375,2005-05-29 10:14:15.000,WATCHED
135,228,2005-05-29 10:16:42.000,WATCHED
281,160,2005-05-29 10:18:59.000,WATCHED
576,679,2005-05-29 10:26:29.000,WATCHED
201,692,2005-05-29 10:28:45.000,WATCHED
435,238,2005-05-29 10:29:47.000,WATCHED
563,265,2005-05-29 10:31:56.000,WATCHED
179,515,2005-05-29 10:57:57.000,WATCHED
77,715,2005-05-29 11:07:25.000,WATCHED
58,509,2005-05-29 11:09:01.000,WATCHED
146,805,2005-05-29 11:15:51.000,WATCHED
50,439,2005-05-29 11:32:15.000,WATCHED
149,239,2005-05-29 11:37:35.000,WATCHED
69,114,2005-05-29 11:38:34.000,WATCHED
383,465,2005-05-29 11:47:02.000,WATCHED
67,150,2005-05-29 12:20:19.000,WATCHED
566,636,2005-05-29 12:30:46.000,WATCHED
575,333,2005-05-29 12:51:44.000,WATCHED
405,546,2005-05-29 12:56:50.000,WATCHED
476,78,2005-05-29 12:59:14.000,WATCHED
556,730,2005-05-29 13:08:06.000,WATCHED
563,55,2005-05-29 13:18:05.000,WATCHED
575,265,2005-05-29 13:19:43.000,WATCHED
124,266,2005-05-29 13:23:26.000,WATCHED
113,945,2005-05-29 13:35:35.000,WATCHED
360,100,2005-05-29 14:07:58.000,WATCHED
535,395,2005-05-29 14:09:53.000,WATCHED
105,117,2005-05-29 14:17:17.000,WATCHED
300,417,2005-05-29 14:18:32.000,WATCHED
313,18,2005-05-29 14:23:58.000,WATCHED
596,488,2005-05-29 14:38:57.000,WATCHED
53,668,2005-05-29 14:41:18.000,WATCHED
352,645,2005-05-29 14:44:22.000,WATCHED
72,8,2005-05-29 15:08:41.000,WATCHED
439,578,2005-05-29 15:17:28.000,WATCHED
27,855,2005-05-29 16:03:03.000,WATCHED
562,166,2005-05-29 16:13:55.000,WATCHED
553,154,2005-05-29 16:17:07.000,WATCHED
593,626,2005-05-29 16:19:29.000,WATCHED
284,341,2005-05-29 16:30:42.000,WATCHED
261,623,2005-05-29 16:32:10.000,WATCHED
528,84,2005-05-29 16:44:08.000,WATCHED
50,434,2005-05-29 16:44:11.000,WATCHED
551,132,2005-05-29 16:57:39.000,WATCHED
26,592,2005-05-29 16:59:44.000,WATCHED
244,317,2005-05-29 17:12:17.000,WATCHED
134,245,2005-05-29 17:23:43.000,WATCHED
429,374,2005-05-29 17:24:48.000,WATCHED
472,97,2005-05-29 17:28:12.000,WATCHED
402,358,2005-05-29 17:35:50.000,WATCHED
350,172,2005-05-29 17:38:59.000,WATCHED
32,350,2005-05-29 17:52:30.000,WATCHED
171,853,2005-05-29 18:10:24.000,WATCHED
232,688,2005-05-29 18:18:18.000,WATCHED
435,521,2005-05-29 18:31:30.000,WATCHED
235,474,2005-05-29 18:50:50.000,WATCHED
104,418,2005-05-29 19:08:20.000,WATCHED
222,458,2005-05-29 19:10:20.000,WATCHED
346,556,2005-05-29 19:12:04.000,WATCHED
401,966,2005-05-29 19:30:42.000,WATCHED
225,244,2005-05-29 20:00:30.000,WATCHED
344,994,2005-05-29 20:14:34.000,WATCHED
134,345,2005-05-29 20:16:12.000,WATCHED
14,822,2005-05-29 20:24:28.000,WATCHED
474,137,2005-05-29 20:26:39.000,WATCHED
554,42,2005-05-29 20:39:14.000,WATCHED
321,893,2005-05-29 20:47:53.000,WATCHED
511,135,2005-05-29 21:00:32.000,WATCHED
22,567,2005-05-29 21:07:22.000,WATCHED
348,741,2005-05-29 21:31:12.000,WATCHED
480,578,2005-05-29 21:36:00.000,WATCHED
441,715,2005-05-29 21:39:37.000,WATCHED
357,771,2005-05-29 21:45:32.000,WATCHED
371,155,2005-05-29 21:49:41.000,WATCHED
207,489,2005-05-29 21:56:15.000,WATCHED
573,12,2005-05-29 21:58:43.000,WATCHED
217,540,2005-05-29 22:14:55.000,WATCHED
371,367,2005-05-29 22:16:42.000,WATCHED
3,759,2005-05-29 22:43:55.000,WATCHED
509,854,2005-05-29 22:50:25.000,WATCHED
159,303,2005-05-29 22:51:20.000,WATCHED
417,637,2005-05-29 23:21:56.000,WATCHED
84,791,2005-05-29 23:24:30.000,WATCHED
381,67,2005-05-29 23:37:00.000,WATCHED
368,690,2005-05-29 23:56:42.000,WATCHED
172,218,2005-05-30 00:02:08.000,WATCHED
504,626,2005-05-30 00:27:57.000,WATCHED
337,411,2005-05-30 00:28:12.000,WATCHED
79,881,2005-05-30 00:28:41.000,WATCHED
387,941,2005-05-30 00:31:17.000,WATCHED
238,505,2005-05-30 00:32:04.000,WATCHED
313,479,2005-05-30 00:44:24.000,WATCHED
429,117,2005-05-30 00:58:20.000,WATCHED
72,436,2005-05-30 01:17:25.000,WATCHED
49,208,2005-05-30 01:17:45.000,WATCHED
380,958,2005-05-30 01:18:15.000,WATCHED
436,300,2005-05-30 01:19:53.000,WATCHED
449,529,2005-05-30 01:23:07.000,WATCHED
517,521,2005-05-30 01:35:12.000,WATCHED
530,610,2005-05-30 01:35:15.000,WATCHED
549,354,2005-05-30 01:36:57.000,WATCHED
122,807,2005-05-30 01:43:31.000,WATCHED
369,204,2005-05-30 01:56:11.000,WATCHED
406,555,2005-05-30 02:00:28.000,WATCHED
53,865,2005-05-30 02:01:21.000,WATCHED
204,563,2005-05-30 02:01:23.000,WATCHED
358,279,2005-05-30 02:10:32.000,WATCHED
79,665,2005-05-30 02:36:20.000,WATCHED
276,126,2005-05-30 02:45:16.000,WATCHED
502,812,2005-05-30 02:48:32.000,WATCHED
328,264,2005-05-30 03:09:11.000,WATCHED
379,871,2005-05-30 03:14:59.000,WATCHED
544,609,2005-05-30 03:27:17.000,WATCHED
154,698,2005-05-30 03:39:44.000,WATCHED
8,628,2005-05-30 03:43:54.000,WATCHED
99,744,2005-05-30 03:54:43.000,WATCHED
28,788,2005-05-30 04:19:55.000,WATCHED
296,745,2005-05-30 04:22:06.000,WATCHED
391,638,2005-05-30 04:25:47.000,WATCHED
303,999,2005-05-30 05:01:30.000,WATCHED
548,852,2005-05-30 05:03:04.000,WATCHED
375,998,2005-05-30 05:15:20.000,WATCHED
52,79,2005-05-30 05:36:21.000,WATCHED
326,313,2005-05-30 05:38:24.000,WATCHED
339,322,2005-05-30 05:41:22.000,WATCHED
9,196,2005-05-30 05:48:59.000,WATCHED
323,928,2005-05-30 05:49:13.000,WATCHED
482,875,2005-05-30 05:49:42.000,WATCHED
460,395,2005-05-30 06:12:33.000,WATCHED
242,131,2005-05-30 06:15:36.000,WATCHED
477,841,2005-05-30 06:16:06.000,WATCHED
399,491,2005-05-30 06:21:05.000,WATCHED
17,889,2005-05-30 06:41:32.000,WATCHED
62,140,2005-05-30 06:54:28.000,WATCHED
393,949,2005-05-30 06:54:51.000,WATCHED
16,598,2005-05-30 07:10:00.000,WATCHED
128,86,2005-05-30 07:13:14.000,WATCHED
114,286,2005-05-30 07:14:53.000,WATCHED
349,320,2005-05-30 07:43:04.000,WATCHED
391,572,2005-05-30 07:43:12.000,WATCHED
274,103,2005-05-30 08:02:56.000,WATCHED
502,717,2005-05-30 08:06:59.000,WATCHED
400,247,2005-05-30 08:31:31.000,WATCHED
192,602,2005-05-30 08:50:43.000,WATCHED
207,619,2005-05-30 09:03:52.000,WATCHED
432,294,2005-05-30 09:10:01.000,WATCHED
384,766,2005-05-30 09:26:19.000,WATCHED
156,244,2005-05-30 09:29:30.000,WATCHED
586,775,2005-05-30 09:38:41.000,WATCHED
259,166,2005-05-30 09:40:40.000,WATCHED
561,331,2005-05-30 09:53:36.000,WATCHED
197,529,2005-05-30 10:11:29.000,WATCHED
44,539,2005-05-30 10:19:42.000,WATCHED
50,953,2005-05-30 10:25:00.000,WATCHED
549,406,2005-05-30 10:30:38.000,WATCHED
506,730,2005-05-30 10:37:27.000,WATCHED
85,968,2005-05-30 10:38:37.000,WATCHED
486,827,2005-05-30 10:43:38.000,WATCHED
374,571,2005-05-30 10:46:16.000,WATCHED
366,307,2005-05-30 10:50:22.000,WATCHED
390,703,2005-05-30 10:58:33.000,WATCHED
369,706,2005-05-30 11:04:58.000,WATCHED
596,305,2005-05-30 11:06:00.000,WATCHED
115,406,2005-05-30 11:20:27.000,WATCHED
6,285,2005-05-30 11:25:01.000,WATCHED
385,792,2005-05-30 11:27:06.000,WATCHED
197,178,2005-05-30 11:32:24.000,WATCHED
374,882,2005-05-30 11:35:06.000,WATCHED
584,845,2005-05-30 11:44:01.000,WATCHED
508,397,2005-05-30 11:53:09.000,WATCHED
550,533,2005-05-30 11:55:55.000,WATCHED
37,410,2005-05-30 11:58:50.000,WATCHED
293,723,2005-05-30 12:10:59.000,WATCHED
137,704,2005-05-30 12:13:52.000,WATCHED
76,942,2005-05-30 12:15:54.000,WATCHED
167,255,2005-05-30 12:16:40.000,WATCHED
79,55,2005-05-30 12:27:14.000,WATCHED
536,936,2005-05-30 12:32:39.000,WATCHED
141,621,2005-05-30 12:44:57.000,WATCHED
421,743,2005-05-30 12:53:01.000,WATCHED
198,158,2005-05-30 12:55:36.000,WATCHED
66,804,2005-05-30 13:08:45.000,WATCHED
60,786,2005-05-30 13:24:46.000,WATCHED
256,528,2005-05-30 13:29:36.000,WATCHED
469,200,2005-05-30 13:52:49.000,WATCHED
304,234,2005-05-30 14:47:31.000,WATCHED
46,331,2005-05-30 14:47:31.000,WATCHED
367,290,2005-05-30 14:49:34.000,WATCHED
534,283,2005-05-30 15:01:02.000,WATCHED
562,792,2005-05-30 15:02:25.000,WATCHED
473,931,2005-05-30 15:05:47.000,WATCHED
57,817,2005-05-30 15:20:19.000,WATCHED
131,31,2005-05-30 15:26:24.000,WATCHED
357,315,2005-05-30 15:33:17.000,WATCHED
486,280,2005-05-30 15:35:08.000,WATCHED
62,979,2005-05-30 15:36:57.000,WATCHED
245,127,2005-05-30 15:44:27.000,WATCHED
368,476,2005-05-30 15:50:39.000,WATCHED
83,109,2005-05-30 16:06:08.000,WATCHED
59,305,2005-05-30 16:10:35.000,WATCHED
311,958,2005-05-30 16:28:07.000,WATCHED
210,474,2005-05-30 16:34:02.000,WATCHED
297,273,2005-05-30 16:57:29.000,WATCHED
301,899,2005-05-30 16:59:03.000,WATCHED
296,140,2005-05-30 17:30:28.000,WATCHED
440,968,2005-05-30 17:53:29.000,WATCHED
186,119,2005-05-30 17:58:03.000,WATCHED
535,683,2005-05-30 18:07:00.000,WATCHED
445,429,2005-05-30 18:13:23.000,WATCHED
588,725,2005-05-30 18:16:44.000,WATCHED
520,989,2005-05-30 18:45:17.000,WATCHED
225,417,2005-05-30 18:52:53.000,WATCHED
287,142,2005-05-30 18:53:21.000,WATCHED
502,738,2005-05-30 19:00:14.000,WATCHED
496,285,2005-05-30 19:00:37.000,WATCHED
330,426,2005-05-30 19:12:06.000,WATCHED
576,23,2005-05-30 19:20:03.000,WATCHED
551,98,2005-05-30 19:23:48.000,WATCHED
307,331,2005-05-30 19:50:28.000,WATCHED
561,639,2005-05-30 20:10:52.000,WATCHED
411,1,2005-05-30 20:21:07.000,WATCHED
473,416,2005-05-30 20:27:45.000,WATCHED
596,574,2005-05-30 20:28:42.000,WATCHED
7,683,2005-05-30 21:07:15.000,WATCHED
581,496,2005-05-30 21:11:19.000,WATCHED
394,442,2005-05-30 21:22:26.000,WATCHED
154,90,2005-05-30 21:30:52.000,WATCHED
279,855,2005-05-30 21:37:11.000,WATCHED
273,906,2005-05-30 21:45:19.000,WATCHED
326,640,2005-05-30 21:52:42.000,WATCHED
524,778,2005-05-30 22:15:24.000,WATCHED
115,12,2005-05-30 22:15:51.000,WATCHED
262,501,2005-05-30 22:17:17.000,WATCHED
564,345,2005-05-30 22:18:35.000,WATCHED
253,880,2005-05-30 22:22:52.000,WATCHED
11,86,2005-05-30 22:59:12.000,WATCHED
12,301,2005-05-30 23:08:03.000,WATCHED
83,958,2005-05-30 23:11:51.000,WATCHED
311,907,2005-05-30 23:25:14.000,WATCHED
593,627,2005-05-30 23:29:22.000,WATCHED
123,782,2005-05-30 23:47:56.000,WATCHED
513,451,2005-05-30 23:54:19.000,WATCHED
472,614,2005-05-30 23:55:36.000,WATCHED
150,4,2005-05-31 00:06:02.000,WATCHED
331,450,2005-05-31 00:06:20.000,WATCHED
216,922,2005-05-31 00:08:25.000,WATCHED
389,745,2005-05-31 00:16:57.000,WATCHED
413,969,2005-05-31 00:25:10.000,WATCHED
332,385,2005-05-31 00:25:56.000,WATCHED
64,328,2005-05-31 00:46:31.000,WATCHED
397,155,2005-05-31 00:47:56.000,WATCHED
161,26,2005-05-31 00:48:20.000,WATCHED
565,348,2005-05-31 00:48:36.000,WATCHED
551,872,2005-05-31 00:53:25.000,WATCHED
222,759,2005-05-31 00:57:08.000,WATCHED
24,698,2005-05-31 01:02:28.000,WATCHED
599,203,2005-05-31 01:18:56.000,WATCHED
485,554,2005-05-31 01:47:35.000,WATCHED
49,879,2005-05-31 01:57:32.000,WATCHED
164,23,2005-05-31 02:05:39.000,WATCHED
291,150,2005-05-31 02:18:05.000,WATCHED
384,987,2005-05-31 02:37:00.000,WATCHED
280,167,2005-05-31 02:39:16.000,WATCHED
526,810,2005-05-31 02:44:57.000,WATCHED
204,750,2005-05-31 02:49:43.000,WATCHED
16,274,2005-05-31 02:53:36.000,WATCHED
594,418,2005-05-31 02:53:42.000,WATCHED
279,866,2005-05-31 03:05:07.000,WATCHED
138,746,2005-05-31 03:06:08.000,WATCHED
541,597,2005-05-31 03:16:15.000,WATCHED
239,184,2005-05-31 03:16:45.000,WATCHED
227,544,2005-05-31 03:26:50.000,WATCHED
457,502,2005-05-31 03:30:19.000,WATCHED
93,353,2005-05-31 03:41:37.000,WATCHED
107,137,2005-05-31 03:45:26.000,WATCHED
55,596,2005-05-31 03:46:19.000,WATCHED
51,979,2005-05-31 03:48:05.000,WATCHED
50,451,2005-05-31 03:52:02.000,WATCHED
267,861,2005-05-31 04:06:47.000,WATCHED
416,204,2005-05-31 04:23:01.000,WATCHED
236,645,2005-05-31 04:28:43.000,WATCHED
25,3,2005-05-31 04:50:07.000,WATCHED
293,895,2005-05-31 04:53:40.000,WATCHED
362,211,2005-05-31 05:01:09.000,WATCHED
438,467,2005-05-31 05:21:10.000,WATCHED
569,176,2005-05-31 05:22:25.000,WATCHED
385,277,2005-05-31 05:23:47.000,WATCHED
124,543,2005-05-31 05:32:29.000,WATCHED
270,559,2005-05-31 05:35:16.000,WATCHED
272,969,2005-05-31 05:46:23.000,WATCHED
506,693,2005-05-31 05:53:00.000,WATCHED
412,504,2005-05-31 06:11:40.000,WATCHED
70,563,2005-05-31 06:24:44.000,WATCHED
594,760,2005-05-31 06:29:01.000,WATCHED
179,103,2005-05-31 06:42:30.000,WATCHED
72,301,2005-05-31 06:45:57.000,WATCHED
55,617,2005-05-31 06:49:53.000,WATCHED
312,854,2005-05-31 06:57:04.000,WATCHED
303,159,2005-05-31 07:01:27.000,WATCHED
246,229,2005-05-31 07:02:09.000,WATCHED
156,466,2005-05-31 07:07:03.000,WATCHED
196,816,2005-05-31 07:12:44.000,WATCHED
126,346,2005-05-31 07:33:25.000,WATCHED
108,358,2005-05-31 07:47:18.000,WATCHED
519,349,2005-05-31 07:48:07.000,WATCHED
124,111,2005-05-31 07:58:06.000,WATCHED
116,8,2005-05-31 08:04:17.000,WATCHED
241,667,2005-05-31 08:20:43.000,WATCHED
570,587,2005-05-31 08:21:43.000,WATCHED
109,215,2005-05-31 08:27:58.000,WATCHED
176,481,2005-05-31 08:38:20.000,WATCHED
7,545,2005-05-31 08:44:29.000,WATCHED
460,518,2005-05-31 08:50:07.000,WATCHED
316,741,2005-05-31 08:54:56.000,WATCHED
541,520,2005-05-31 09:07:33.000,WATCHED
32,510,2005-05-31 09:12:13.000,WATCHED
443,31,2005-05-31 09:32:15.000,WATCHED
251,672,2005-05-31 09:32:31.000,WATCHED
228,696,2005-05-31 09:39:56.000,WATCHED
174,103,2005-05-31 09:48:56.000,WATCHED
272,560,2005-05-31 09:52:50.000,WATCHED
146,115,2005-05-31 09:55:04.000,WATCHED
503,551,2005-05-31 10:04:42.000,WATCHED
9,493,2005-05-31 10:13:34.000,WATCHED
214,559,2005-05-31 10:14:31.000,WATCHED
24,433,2005-05-31 10:22:54.000,WATCHED
230,805,2005-05-31 10:28:33.000,WATCHED
312,59,2005-05-31 10:48:17.000,WATCHED
215,764,2005-05-31 10:55:26.000,WATCHED
404,987,2005-05-31 10:56:32.000,WATCHED
239,985,2005-05-31 11:02:01.000,WATCHED
556,522,2005-05-31 11:04:48.000,WATCHED
12,1000,2005-05-31 11:10:17.000,WATCHED
5,68,2005-05-31 11:15:43.000,WATCHED
549,639,2005-05-31 11:17:37.000,WATCHED
169,95,2005-05-31 11:18:08.000,WATCHED
356,869,2005-05-31 11:35:13.000,WATCHED
367,828,2005-05-31 11:38:29.000,WATCHED
23,732,2005-05-31 12:03:44.000,WATCHED
251,843,2005-05-31 12:11:04.000,WATCHED
278,964,2005-05-31 12:15:57.000,WATCHED
214,473,2005-05-31 12:32:26.000,WATCHED
547,834,2005-05-31 13:03:49.000,WATCHED
252,992,2005-05-31 13:15:41.000,WATCHED
271,237,2005-05-31 13:30:49.000,WATCHED
491,494,2005-05-31 13:38:42.000,WATCHED
425,234,2005-05-31 13:51:48.000,WATCHED
269,205,2005-05-31 13:54:48.000,WATCHED
497,71,2005-05-31 14:03:21.000,WATCHED
260,260,2005-05-31 14:13:59.000,WATCHED
115,445,2005-05-31 14:20:29.000,WATCHED
353,693,2005-05-31 14:24:18.000,WATCHED
466,353,2005-05-31 14:30:01.000,WATCHED
26,373,2005-05-31 14:33:56.000,WATCHED
109,911,2005-05-31 14:36:52.000,WATCHED
53,756,2005-05-31 15:04:05.000,WATCHED
254,561,2005-05-31 15:05:12.000,WATCHED
481,442,2005-05-31 15:12:15.000,WATCHED
355,452,2005-05-31 15:22:51.000,WATCHED
300,252,2005-05-31 15:24:19.000,WATCHED
214,535,2005-05-31 15:51:39.000,WATCHED
451,450,2005-05-31 15:58:44.000,WATCHED
117,496,2005-05-31 16:00:33.000,WATCHED
109,463,2005-05-31 16:07:09.000,WATCHED
256,299,2005-05-31 16:10:46.000,WATCHED
